fecha_corte,fecha_mes,producto_id,almacen_id,stock_unidades,stock_valorizado,stock_seguridad,stock_maximo,sobrestock_unidades,sobrestock_valorizado,estado_stock
2025-06-30,2025-06-01,PROD021,ALM03,817.66,33524.06,321.09,1662.77,0,0.0,Normal
2025-06-30,2025-06-01,PROD021,ALM04,1015.84,41649.44,398.91,2065.79,0,0.0,Normal
2025-06-30,2025-06-01,PROD021,ALM05,694.49,28474.09,272.72,1412.3,0,0.0,Normal
2025-06-30,2025-06-01,PROD022,ALM01,1353.74,52795.86,431.07,2232.31,0,0.0,Normal
2025-06-30,2025-06-01,PROD022,ALM02,1543.36,60191.04,491.45,2545.0,0,0.0,Normal
2025-06-30,2025-06-01,PROD022,ALM03,1069.73,41719.47,340.63,1763.98,0,0.0,Normal
2025-06-30,2025-06-01,PROD022,ALM04,1238.42,48298.38,394.35,2042.15,0,0.0,Normal
2025-06-30,2025-06-01,PROD022,ALM05,804.81,31387.59,256.27,1327.13,0,0.0,Normal
2025-06-30,2025-06-01,PROD023,ALM01,452.36,15380.24,216.59,1121.62,0,0.0,Normal
2025-06-30,2025-06-01,PROD023,ALM02,366.02,12444.68,175.25,907.56,0,0.0,Normal
2025-06-30,2025-06-01,PROD023,ALM03,406.9,13834.6,194.82,1008.9,0,0.0,Normal
2025-06-30,2025-06-01,PROD023,ALM04,519.29,17655.86,248.63,1287.57,0,0.0,Normal
2025-06-30,2025-06-01,PROD023,ALM05,410.17,13945.78,196.39,1017.02,0,0.0,Normal
2025-06-30,2025-06-01,PROD024,ALM01,744.63,24572.79,195.39,1011.86,0,0.0,Normal
2025-06-30,2025-06-01,PROD024,ALM02,705.32,23275.56,185.08,958.44,0,0.0,Normal
2025-06-30,2025-06-01,PROD024,ALM03,605.71,19988.43,158.94,823.09,0,0.0,Normal
2025-06-30,2025-06-01,PROD024,ALM04,425.29,14034.57,111.6,577.92,0,0.0,Normal
2025-06-30,2025-06-01,PROD024,ALM05,562.01,18546.33,147.47,763.7,0,0.0,Normal
2025-06-30,2025-06-01,PROD025,ALM01,108.47,1898.22,42.65,220.85,0,0.0,Normal
2025-06-30,2025-06-01,PROD025,ALM02,116.98,2047.15,45.99,238.17,0,0.0,Normal
2025-06-30,2025-06-01,PROD025,ALM03,89.19,1560.83,35.07,181.59,0,0.0,Normal
2025-06-30,2025-06-01,PROD025,ALM04,133.46,2335.55,52.47,271.71,0,0.0,Normal
2025-06-30,2025-06-01,PROD025,ALM05,82.26,1439.55,32.34,167.47,0,0.0,Normal
2025-06-30,2025-06-01,PROD026,ALM01,272.27,5989.94,72.4,374.94,0,0.0,Normal
2025-06-30,2025-06-01,PROD026,ALM02,295.65,6504.3,78.62,407.14,0,0.0,Normal
2025-06-30,2025-06-01,PROD026,ALM03,266.44,5861.68,70.85,366.91,0,0.0,Normal
2025-06-30,2025-06-01,PROD026,ALM04,297.15,6537.3,79.02,409.2,0,0.0,Normal
2025-06-30,2025-06-01,PROD026,ALM05,190.61,4193.42,50.69,262.49,0,0.0,Normal
2025-06-30,2025-06-01,PROD027,ALM01,153.57,4683.89,36.69,190.02,0,0.0,Normal
2025-06-30,2025-06-01,PROD027,ALM02,151.75,4628.38,36.26,187.77,0,0.0,Normal
2025-06-30,2025-06-01,PROD027,ALM03,77.82,2373.51,18.59,96.29,0,0.0,Normal
2025-06-30,2025-06-01,PROD027,ALM04,122.94,3749.67,29.37,152.11,0,0.0,Normal
2025-06-30,2025-06-01,PROD027,ALM05,118.4,3611.2,28.29,146.5,0,0.0,Normal
2025-06-30,2025-06-01,PROD028,ALM01,94.49,3401.64,26.86,139.12,0,0.0,Normal
2025-06-30,2025-06-01,PROD028,ALM02,47.78,1720.08,13.58,70.34,0,0.0,Normal
2025-06-30,2025-06-01,PROD028,ALM03,74.15,2669.4,21.08,109.17,0,0.0,Normal
2025-06-30,2025-06-01,PROD028,ALM04,79.85,2874.6,22.7,117.56,0,0.0,Normal
2025-06-30,2025-06-01,PROD028,ALM05,90.29,3250.44,25.67,132.92,0,0.0,Normal
2025-06-30,2025-06-01,PROD029,ALM01,95.74,4116.82,16.81,87.06,8.68,373.24,Sobrestock
2025-06-30,2025-06-01,PROD029,ALM02,159.8,6871.4,28.06,145.31,14.49,623.07,Sobrestock
2025-06-30,2025-06-01,PROD029,ALM03,132.58,5700.94,23.28,120.57,12.01,516.43,Sobrestock
2025-06-30,2025-06-01,PROD029,ALM04,167.69,7210.67,29.45,152.5,15.19,653.17,Sobrestock
2025-06-30,2025-06-01,PROD029,ALM05,201.85,8679.55,35.45,183.56,18.29,786.47,Sobrestock
2025-06-30,2025-06-01,PROD030,ALM01,34.42,1342.38,11.82,61.22,0,0.0,Normal
2025-06-30,2025-06-01,PROD030,ALM02,36.13,1409.07,12.41,64.26,0,0.0,Normal
2025-06-30,2025-06-01,PROD030,ALM03,33.09,1290.51,11.37,58.85,0,0.0,Normal
2025-06-30,2025-06-01,PROD030,ALM04,44.9,1751.1,15.42,79.85,0,0.0,Normal
2025-06-30,2025-06-01,PROD030,ALM05,31.21,1217.19,10.72,55.51,0,0.0,Normal
2025-06-30,2025-06-01,PROD031,ALM01,223.06,17398.68,34.1,176.61,46.45,3623.1,Sobrestock
2025-06-30,2025-06-01,PROD031,ALM02,259.15,20213.7,39.62,205.18,53.97,4209.66,Sobrestock
2025-06-30,2025-06-01,PROD031,ALM03,207.53,16187.34,31.73,164.31,43.22,3371.16,Sobrestock
2025-06-30,2025-06-01,PROD031,ALM04,176.64,13777.92,27.01,139.86,36.78,2868.84,Sobrestock
2025-06-30,2025-06-01,PROD031,ALM05,205.74,16047.72,31.46,162.89,42.85,3342.3,Sobrestock
2025-06-30,2025-06-01,PROD032,ALM01,1708.56,61508.16,161.67,837.23,871.33,31367.88,Sobrestock
2025-06-30,2025-06-01,PROD032,ALM02,2191.65,78899.4,207.38,1073.95,1117.7,40237.2,Sobrestock
2025-06-30,2025-06-01,PROD032,ALM03,2457.72,88477.92,232.56,1204.33,1253.39,45122.04,Sobrestock
2025-06-30,2025-06-01,PROD032,ALM04,3062.41,110246.76,289.78,1500.64,1561.77,56223.72,Sobrestock
2025-06-30,2025-06-01,PROD032,ALM05,2619.78,94312.08,247.89,1283.74,1336.04,48097.44,Sobrestock
2025-07-31,2025-07-01,PROD001,ALM01,9218.01,206483.42,3289.61,17035.47,0,0.0,Normal
2025-07-31,2025-07-01,PROD001,ALM02,11321.27,253596.45,4040.19,20922.42,0,0.0,Normal
2025-07-31,2025-07-01,PROD001,ALM03,7120.42,159497.41,2541.04,13158.98,0,0.0,Normal
2025-07-31,2025-07-01,PROD001,ALM04,11557.09,258878.82,4124.35,21358.23,0,0.0,Normal
2025-07-31,2025-07-01,PROD001,ALM05,10404.04,233050.5,3712.86,19227.32,0,0.0,Normal
2025-07-31,2025-07-01,PROD002,ALM01,10891.54,228722.34,2745.44,14217.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD002,ALM02,9579.52,201169.92,2414.72,12504.78,0,0.0,Normal
2025-07-31,2025-07-01,PROD002,ALM03,9731.58,204363.18,2453.04,12703.27,0,0.0,Normal
2025-07-31,2025-07-01,PROD002,ALM04,17187.13,360929.73,4332.37,22435.49,0,0.0,Normal
2025-07-31,2025-07-01,PROD002,ALM05,13201.61,277233.81,3327.74,17232.93,0,0.0,Normal
2025-07-31,2025-07-01,PROD003,ALM01,3813.44,98005.41,1563.32,8095.75,0,0.0,Normal
2025-07-31,2025-07-01,PROD003,ALM02,5122.78,131655.45,2100.08,10875.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD003,ALM03,4894.96,125800.47,2006.69,10391.78,0,0.0,Normal
2025-07-31,2025-07-01,PROD003,ALM04,5204.68,133760.28,2133.66,11049.3,0,0.0,Normal
2025-07-31,2025-07-01,PROD003,ALM05,6870.45,176570.57,2816.54,14585.66,0,0.0,Normal
2025-07-31,2025-07-01,PROD004,ALM01,7021.64,178349.66,1463.26,7577.59,0,0.0,Normal
2025-07-31,2025-07-01,PROD004,ALM02,7939.84,201671.94,1654.61,8568.49,0,0.0,Normal
2025-07-31,2025-07-01,PROD004,ALM03,5162.55,131128.77,1075.84,5571.3,0,0.0,Normal
2025-07-31,2025-07-01,PROD004,ALM04,4994.6,126862.84,1040.84,5390.05,0,0.0,Normal
2025-07-31,2025-07-01,PROD004,ALM05,6581.2,167162.48,1371.47,7102.28,0,0.0,Normal
2025-07-31,2025-07-01,PROD005,ALM01,3142.89,85172.32,1944.18,10068.06,0,0.0,Normal
2025-07-31,2025-07-01,PROD005,ALM02,2697.64,73106.04,1668.75,8641.73,0,0.0,Normal
2025-07-31,2025-07-01,PROD005,ALM03,3007.91,81514.36,1860.68,9635.69,0,0.0,Normal
2025-07-31,2025-07-01,PROD005,ALM04,2008.67,54434.96,1242.55,6434.66,0,0.0,Normal
2025-07-31,2025-07-01,PROD005,ALM05,2732.85,74060.24,1690.53,8754.52,0,0.0,Normal
2025-07-31,2025-07-01,PROD006,ALM01,2863.4,55836.3,999.97,5178.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD006,ALM02,5572.55,108664.73,1946.08,10077.91,0,0.0,Normal
2025-07-31,2025-07-01,PROD006,ALM03,5735.91,111850.24,2003.13,10373.34,0,0.0,Normal
2025-07-31,2025-07-01,PROD006,ALM04,1478.3,28826.85,1734.67,8983.11,0,0.0,Critico
2025-07-31,2025-07-01,PROD006,ALM05,4569.5,89105.25,1595.79,8263.89,0,0.0,Normal
2025-07-31,2025-07-01,PROD007,ALM01,5021.8,124540.64,1096.03,5675.87,0,0.0,Normal
2025-07-31,2025-07-01,PROD007,ALM02,5198.74,128928.75,1134.65,5875.86,0,0.0,Normal
2025-07-31,2025-07-01,PROD007,ALM03,4884.07,121124.94,1065.97,5520.2,0,0.0,Normal
2025-07-31,2025-07-01,PROD007,ALM04,6776.13,168048.02,1478.92,7658.69,0,0.0,Normal
2025-07-31,2025-07-01,PROD007,ALM05,5037.75,124936.2,1099.51,5693.9,0,0.0,Normal
2025-07-31,2025-07-01,PROD008,ALM01,6893.71,146146.65,1656.28,8577.17,0,0.0,Normal
2025-07-31,2025-07-01,PROD008,ALM02,4538.76,96221.71,1090.48,5647.13,0,0.0,Normal
2025-07-31,2025-07-01,PROD008,ALM03,4291.9,90988.28,1031.17,5339.99,0,0.0,Normal
2025-07-31,2025-07-01,PROD008,ALM04,4233.46,89749.35,1017.13,5267.28,0,0.0,Normal
2025-07-31,2025-07-01,PROD008,ALM05,5876.11,124573.53,1411.79,7311.06,0,0.0,Normal
2025-07-31,2025-07-01,PROD009,ALM01,2811.39,694413.33,607.66,3146.83,0,0.0,Normal
2025-07-31,2025-07-01,PROD009,ALM02,397.5,98182.5,636.66,3296.99,0,0.0,Critico
2025-07-31,2025-07-01,PROD009,ALM03,1410.67,348435.49,304.91,1578.98,0,0.0,Normal
2025-07-31,2025-07-01,PROD009,ALM04,2989.57,738423.79,646.18,3346.27,0,0.0,Normal
2025-07-31,2025-07-01,PROD009,ALM05,2485.22,613849.34,537.16,2781.74,0,0.0,Normal
2025-07-31,2025-07-01,PROD010,ALM01,2189.67,514572.45,552.6,2861.7,0,0.0,Normal
2025-07-31,2025-07-01,PROD010,ALM02,2175.66,511280.1,549.07,2843.39,0,0.0,Normal
2025-07-31,2025-07-01,PROD010,ALM03,2485.21,584024.35,627.19,3247.94,0,0.0,Normal
2025-07-31,2025-07-01,PROD010,ALM04,2442.09,573891.15,616.31,3191.59,0,0.0,Normal
2025-07-31,2025-07-01,PROD010,ALM05,1641.03,385642.05,414.14,2144.67,0,0.0,Normal
2025-07-31,2025-07-01,PROD011,ALM01,2349.46,669596.1,328.22,1699.71,649.75,185178.75,Sobrestock
2025-07-31,2025-07-01,PROD011,ALM02,4072.03,1160528.55,568.86,2945.89,1126.14,320949.9,Sobrestock
2025-07-31,2025-07-01,PROD011,ALM03,3444.16,981585.6,481.15,2491.66,952.5,271462.5,Sobrestock
2025-07-31,2025-07-01,PROD011,ALM04,2965.84,845264.4,414.33,2145.63,820.21,233759.85,Sobrestock
2025-07-31,2025-07-01,PROD011,ALM05,3793.29,1081087.65,529.92,2744.24,1049.05,298979.25,Sobrestock
2025-07-31,2025-07-01,PROD012,ALM01,510.08,155064.32,188.68,977.07,0,0.0,Normal
2025-07-31,2025-07-01,PROD012,ALM02,431.09,131051.36,159.46,825.77,0,0.0,Normal
2025-07-31,2025-07-01,PROD012,ALM03,527.32,160305.28,195.05,1010.1,0,0.0,Normal
2025-07-31,2025-07-01,PROD012,ALM04,447.53,136049.12,165.54,857.25,0,0.0,Normal
2025-07-31,2025-07-01,PROD012,ALM05,597.03,181497.12,220.84,1143.64,0,0.0,Normal
2025-07-31,2025-07-01,PROD013,ALM01,280.65,49955.7,84.22,436.13,0,0.0,Normal
2025-07-31,2025-07-01,PROD013,ALM02,453.54,80730.12,136.1,704.82,0,0.0,Normal
2025-07-31,2025-07-01,PROD013,ALM03,333.61,59382.58,100.11,518.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD013,ALM04,240.56,42819.68,72.19,373.84,0,0.0,Normal
2025-07-31,2025-07-01,PROD013,ALM05,232.88,41452.64,69.88,361.9,0,0.0,Normal
2025-07-31,2025-07-01,PROD014,ALM01,463.16,92168.84,157.56,815.94,0,0.0,Normal
2025-07-31,2025-07-01,PROD014,ALM02,599.43,119286.57,203.91,1055.98,0,0.0,Normal
2025-07-31,2025-07-01,PROD014,ALM03,899.69,179038.31,306.06,1584.95,0,0.0,Normal
2025-07-31,2025-07-01,PROD014,ALM04,611.5,121688.5,208.02,1077.26,0,0.0,Normal
2025-07-31,2025-07-01,PROD014,ALM05,764.99,152233.01,260.24,1347.65,0,0.0,Normal
2025-07-31,2025-07-01,PROD015,ALM01,609.69,139009.32,185.05,958.29,0,0.0,Normal
2025-07-31,2025-07-01,PROD015,ALM02,706.12,160995.36,214.32,1109.86,0,0.0,Normal
2025-07-31,2025-07-01,PROD015,ALM03,509.85,116245.8,154.75,801.37,0,0.0,Normal
2025-07-31,2025-07-01,PROD015,ALM04,900.09,205220.52,273.19,1414.75,0,0.0,Normal
2025-07-31,2025-07-01,PROD015,ALM05,760.17,173318.76,230.72,1194.82,0,0.0,Normal
2025-07-31,2025-07-01,PROD016,ALM01,264.41,71919.52,76.12,394.21,0,0.0,Normal
2025-07-31,2025-07-01,PROD016,ALM02,206.44,56151.68,59.43,307.78,0,0.0,Normal
2025-07-31,2025-07-01,PROD016,ALM03,319.15,86808.8,91.88,475.82,0,0.0,Normal
2025-07-31,2025-07-01,PROD016,ALM04,291.27,79225.44,83.86,434.25,0,0.0,Normal
2025-07-31,2025-07-01,PROD016,ALM05,332.58,90461.76,95.75,495.84,0,0.0,Normal
2025-07-31,2025-07-01,PROD017,ALM01,314.96,90078.56,146.89,760.67,0,0.0,Normal
2025-07-31,2025-07-01,PROD017,ALM02,324.28,92744.08,151.24,783.18,0,0.0,Normal
2025-07-31,2025-07-01,PROD017,ALM03,289.09,82679.74,134.82,698.2,0,0.0,Normal
2025-07-31,2025-07-01,PROD017,ALM04,181.51,51911.86,84.65,438.37,0,0.0,Normal
2025-07-31,2025-07-01,PROD017,ALM05,207.7,59402.2,96.87,501.62,0,0.0,Normal
2025-07-31,2025-07-01,PROD018,ALM01,294.07,104394.85,37.66,195.03,99.04,35159.2,Sobrestock
2025-07-31,2025-07-01,PROD018,ALM02,226.36,80357.8,28.99,150.13,76.23,27061.65,Sobrestock
2025-07-31,2025-07-01,PROD018,ALM03,227.81,80872.55,29.18,151.09,76.72,27235.6,Sobrestock
2025-07-31,2025-07-01,PROD018,ALM04,432.97,153704.35,55.45,287.15,145.82,51766.1,Sobrestock
2025-07-31,2025-07-01,PROD018,ALM05,447.99,159036.45,57.37,297.12,150.87,53558.85,Sobrestock
2025-07-31,2025-07-01,PROD019,ALM01,2037.75,63170.25,289.33,1498.34,539.41,16721.71,Sobrestock
2025-07-31,2025-07-01,PROD019,ALM02,1723.22,53419.82,244.67,1267.06,456.16,14140.96,Sobrestock
2025-07-31,2025-07-01,PROD019,ALM03,2362.48,73236.88,335.44,1737.11,625.37,19386.47,Sobrestock
2025-07-31,2025-07-01,PROD019,ALM04,1371.51,42516.81,194.74,1008.46,363.05,11254.55,Sobrestock
2025-07-31,2025-07-01,PROD019,ALM05,1244.91,38592.21,176.76,915.37,329.54,10215.74,Sobrestock
2025-07-31,2025-07-01,PROD020,ALM01,979.2,27417.6,204.98,1061.5,0,0.0,Normal
2025-07-31,2025-07-01,PROD020,ALM02,958.89,26848.92,200.73,1039.49,0,0.0,Normal
2025-07-31,2025-07-01,PROD020,ALM03,1804.04,50513.12,377.65,1955.68,0,0.0,Normal
2025-07-31,2025-07-01,PROD020,ALM04,1240.42,34731.76,259.66,1344.68,0,0.0,Normal
2025-07-31,2025-07-01,PROD020,ALM05,1120.17,31364.76,234.49,1214.32,0,0.0,Normal
2025-07-31,2025-07-01,PROD021,ALM01,1232.49,50532.09,325.99,1688.18,0,0.0,Normal
2025-07-31,2025-07-01,PROD021,ALM02,1711.26,70161.66,452.63,2343.97,0,0.0,Normal
2025-07-31,2025-07-01,PROD021,ALM03,1598.03,65519.23,422.68,2188.89,0,0.0,Normal
2025-07-31,2025-07-01,PROD021,ALM04,1682.68,68989.88,445.07,2304.83,0,0.0,Normal
2025-07-31,2025-07-01,PROD021,ALM05,1745.19,71552.79,461.6,2390.45,0,0.0,Normal
2025-07-31,2025-07-01,PROD022,ALM01,641.62,25023.18,148.14,767.14,0,0.0,Normal
2025-07-31,2025-07-01,PROD022,ALM02,984.71,38403.69,227.35,1177.35,0,0.0,Normal
2025-07-31,2025-07-01,PROD022,ALM03,1140.8,44491.2,263.39,1363.97,0,0.0,Normal
2025-07-31,2025-07-01,PROD022,ALM04,594.23,23174.97,137.2,710.48,0,0.0,Normal
2025-07-31,2025-07-01,PROD022,ALM05,621.08,24222.12,143.39,742.58,0,0.0,Normal
2025-07-31,2025-07-01,PROD023,ALM01,404.13,13740.42,96.8,501.29,0,0.0,Normal
2025-07-31,2025-07-01,PROD023,ALM02,655.45,22285.3,157.0,813.02,0,0.0,Normal
2025-07-31,2025-07-01,PROD023,ALM03,644.77,21922.18,154.44,799.79,0,0.0,Normal
2025-07-31,2025-07-01,PROD023,ALM04,527.5,17935.0,126.35,654.32,0,0.0,Normal
2025-07-31,2025-07-01,PROD023,ALM05,496.91,16894.94,119.02,616.37,0,0.0,Normal
2025-07-31,2025-07-01,PROD024,ALM01,574.22,18949.26,166.4,861.71,0,0.0,Normal
2025-07-31,2025-07-01,PROD024,ALM02,617.29,20370.57,178.88,926.34,0,0.0,Normal
2025-07-31,2025-07-01,PROD024,ALM03,600.29,19809.57,173.96,900.84,0,0.0,Normal
2025-07-31,2025-07-01,PROD024,ALM04,548.57,18102.81,158.97,823.22,0,0.0,Normal
2025-07-31,2025-07-01,PROD024,ALM05,705.64,23286.12,204.48,1058.93,0,0.0,Normal
2025-07-31,2025-07-01,PROD025,ALM01,14.17,247.97,27.34,141.59,0,0.0,Critico
2025-07-31,2025-07-01,PROD025,ALM02,76.14,1332.45,30.66,158.75,0,0.0,Normal
2025-07-31,2025-07-01,PROD025,ALM03,55.62,973.35,22.39,115.96,0,0.0,Normal
2025-07-31,2025-07-01,PROD025,ALM04,51.63,903.53,20.79,107.65,0,0.0,Normal
2025-07-31,2025-07-01,PROD025,ALM05,89.55,1567.12,36.06,186.72,0,0.0,Normal
2025-07-31,2025-07-01,PROD026,ALM01,174.72,3843.84,77.52,401.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD026,ALM02,114.16,2511.52,50.65,262.31,0,0.0,Normal
2025-07-31,2025-07-01,PROD026,ALM03,175.11,3852.42,77.69,402.34,0,0.0,Normal
2025-07-31,2025-07-01,PROD026,ALM04,98.04,2156.88,43.5,225.27,0,0.0,Normal
2025-07-31,2025-07-01,PROD026,ALM05,162.6,3577.2,72.14,373.61,0,0.0,Normal
2025-07-31,2025-07-01,PROD027,ALM01,63.92,1949.56,23.45,121.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD027,ALM02,116.4,3550.2,42.7,221.14,0,0.0,Normal
2025-07-31,2025-07-01,PROD027,ALM03,115.94,3536.17,42.53,220.26,0,0.0,Normal
2025-07-31,2025-07-01,PROD027,ALM04,135.61,4136.11,49.75,257.63,0,0.0,Normal
2025-07-31,2025-07-01,PROD027,ALM05,63.51,1937.05,23.3,120.64,0,0.0,Normal
2025-07-31,2025-07-01,PROD028,ALM01,66.68,2400.48,20.4,105.65,0,0.0,Normal
2025-07-31,2025-07-01,PROD028,ALM02,108.54,3907.44,33.21,171.97,0,0.0,Normal
2025-07-31,2025-07-01,PROD028,ALM03,100.29,3610.44,30.68,158.9,0,0.0,Normal
2025-07-31,2025-07-01,PROD028,ALM04,102.0,3672.0,31.21,161.6,0,0.0,Normal
2025-07-31,2025-07-01,PROD028,ALM05,122.55,4411.8,37.49,194.16,0,0.0,Normal
2025-07-31,2025-07-01,PROD029,ALM01,116.83,5023.69,22.86,118.39,0,0.0,Normal
2025-07-31,2025-07-01,PROD029,ALM02,87.17,3748.31,17.06,88.34,0,0.0,Normal
2025-07-31,2025-07-01,PROD029,ALM03,77.0,3311.0,15.07,78.03,0,0.0,Normal
2025-07-31,2025-07-01,PROD029,ALM04,111.18,4780.74,21.76,112.67,0,0.0,Normal
2025-07-31,2025-07-01,PROD029,ALM05,55.51,2386.93,10.86,56.25,0,0.0,Normal
2025-07-31,2025-07-01,PROD030,ALM01,132.75,5177.25,18.48,95.71,37.04,1444.56,Sobrestock
2025-07-31,2025-07-01,PROD030,ALM02,123.67,4823.13,17.22,89.16,34.51,1345.89,Sobrestock
2025-07-31,2025-07-01,PROD030,ALM03,133.6,5210.4,18.6,96.32,37.28,1453.92,Sobrestock
2025-07-31,2025-07-01,PROD030,ALM04,93.24,3636.36,12.98,67.22,26.02,1014.78,Sobrestock
2025-07-31,2025-07-01,PROD030,ALM05,100.06,3902.34,13.93,72.14,27.92,1088.88,Sobrestock
2025-07-31,2025-07-01,PROD031,ALM01,60.64,4729.92,15.53,80.44,0,0.0,Normal
2025-07-31,2025-07-01,PROD031,ALM02,45.93,3582.54,11.76,60.92,0,0.0,Normal
2025-07-31,2025-07-01,PROD031,ALM03,66.09,5155.02,16.93,87.66,0,0.0,Normal
2025-07-31,2025-07-01,PROD031,ALM04,38.63,3013.14,9.89,51.23,0,0.0,Normal
2025-07-31,2025-07-01,PROD031,ALM05,62.78,4896.84,16.08,83.27,0,0.0,Normal
2025-07-31,2025-07-01,PROD032,ALM01,1322.72,47617.92,317.14,1642.32,0,0.0,Normal
2025-07-31,2025-07-01,PROD032,ALM02,1496.6,53877.6,358.83,1858.22,0,0.0,Normal
2025-07-31,2025-07-01,PROD032,ALM03,1034.95,37258.2,248.14,1285.03,0,0.0,Normal
2025-07-31,2025-07-01,PROD032,ALM04,1333.18,47994.48,319.65,1655.32,0,0.0,Normal
2025-07-31,2025-07-01,PROD032,ALM05,1041.85,37506.6,249.8,1293.59,0,0.0,Normal
2025-08-31,2025-08-01,PROD001,ALM01,6890.79,154353.7,2372.06,12283.9,0,0.0,Normal
2025-08-31,2025-08-01,PROD001,ALM02,10009.84,224220.42,3445.76,17844.09,0,0.0,Normal
2025-08-31,2025-08-01,PROD001,ALM03,6225.53,139451.87,2143.06,11097.98,0,0.0,Normal
2025-08-31,2025-08-01,PROD001,ALM04,9791.05,219319.52,3370.44,17454.07,0,0.0,Normal
2025-08-31,2025-08-01,PROD001,ALM05,11850.61,265453.66,4079.42,21125.55,0,0.0,Normal
2025-08-31,2025-08-01,PROD002,ALM01,14182.45,297831.45,5392.49,27925.38,0,0.0,Normal
2025-08-31,2025-08-01,PROD002,ALM02,9290.98,195110.58,3532.64,18294.03,0,0.0,Normal
2025-08-31,2025-08-01,PROD002,ALM03,7369.22,154753.62,2801.94,14510.07,0,0.0,Normal
2025-08-31,2025-08-01,PROD002,ALM04,8286.63,174019.23,3150.76,16316.46,0,0.0,Normal
2025-08-31,2025-08-01,PROD002,ALM05,14226.96,298766.16,5409.41,28013.01,0,0.0,Normal
2025-08-31,2025-08-01,PROD003,ALM01,17607.4,452510.18,2907.32,15055.74,2551.66,65577.66,Sobrestock
2025-08-31,2025-08-01,PROD003,ALM02,11946.86,307034.3,1972.65,10215.53,1731.33,44495.18,Sobrestock
2025-08-31,2025-08-01,PROD003,ALM03,17100.43,439481.05,2823.61,14622.24,2478.19,63689.48,Sobrestock
2025-08-31,2025-08-01,PROD003,ALM04,14446.11,371265.03,2385.33,12352.58,2093.53,53803.72,Sobrestock
2025-08-31,2025-08-01,PROD003,ALM05,15762.45,405094.97,2602.68,13478.16,2284.29,58706.25,Sobrestock
2025-08-31,2025-08-01,PROD004,ALM01,7794.31,197975.47,1635.16,8467.78,0,0.0,Normal
2025-08-31,2025-08-01,PROD004,ALM02,1432.55,36386.77,1639.26,8489.0,0,0.0,Critico
2025-08-31,2025-08-01,PROD004,ALM03,6310.75,160293.05,1323.92,6856.03,0,0.0,Normal
2025-08-31,2025-08-01,PROD004,ALM04,8226.42,208951.07,1725.81,8937.22,0,0.0,Normal
2025-08-31,2025-08-01,PROD004,ALM05,5585.82,141879.83,1171.84,6068.47,0,0.0,Normal
2025-08-31,2025-08-01,PROD005,ALM01,5659.43,153370.55,1505.13,7794.43,0,0.0,Normal
2025-08-31,2025-08-01,PROD005,ALM02,8937.34,242201.91,2376.9,12308.93,0,0.0,Normal
2025-08-31,2025-08-01,PROD005,ALM03,9421.05,255310.45,2505.54,12975.1,0,0.0,Normal
2025-08-31,2025-08-01,PROD005,ALM04,8834.26,239408.45,2349.48,12166.96,0,0.0,Normal
2025-08-31,2025-08-01,PROD005,ALM05,5427.01,147071.97,1443.32,7474.34,0,0.0,Normal
2025-08-31,2025-08-01,PROD006,ALM01,6297.79,122806.9,1876.77,9718.99,0,0.0,Normal
2025-08-31,2025-08-01,PROD006,ALM02,4964.51,96807.95,1479.45,7661.43,0,0.0,Normal
2025-08-31,2025-08-01,PROD006,ALM03,3537.22,68975.79,1054.11,5458.77,0,0.0,Normal
2025-08-31,2025-08-01,PROD006,ALM04,3815.09,74394.26,1136.91,5887.59,0,0.0,Normal
2025-08-31,2025-08-01,PROD006,ALM05,6465.53,126077.83,1926.76,9977.86,0,0.0,Normal
2025-08-31,2025-08-01,PROD007,ALM01,3229.96,80103.01,1068.37,5532.6,0,0.0,Normal
2025-08-31,2025-08-01,PROD007,ALM02,2401.69,59561.91,794.4,4113.85,0,0.0,Normal
2025-08-31,2025-08-01,PROD007,ALM03,2799.72,69433.06,926.06,4795.65,0,0.0,Normal
2025-08-31,2025-08-01,PROD007,ALM04,1887.74,46815.95,624.4,3233.52,0,0.0,Normal
2025-08-31,2025-08-01,PROD007,ALM05,1844.22,45736.66,610.01,3158.98,0,0.0,Normal
2025-08-31,2025-08-01,PROD008,ALM01,3396.15,71998.38,1144.28,5925.75,0,0.0,Normal
2025-08-31,2025-08-01,PROD008,ALM02,2564.75,54372.7,864.16,4475.09,0,0.0,Normal
2025-08-31,2025-08-01,PROD008,ALM03,3498.47,74167.56,1178.76,6104.29,0,0.0,Normal
2025-08-31,2025-08-01,PROD008,ALM04,4780.12,101338.54,1610.59,8340.56,0,0.0,Normal
2025-08-31,2025-08-01,PROD008,ALM05,2292.29,48596.55,772.35,3999.69,0,0.0,Normal
2025-08-31,2025-08-01,PROD009,ALM01,2067.88,510766.36,551.3,2854.96,0,0.0,Normal
2025-08-31,2025-08-01,PROD009,ALM02,2069.63,511198.61,551.77,2857.38,0,0.0,Normal
2025-08-31,2025-08-01,PROD009,ALM03,1848.41,456557.27,492.79,2551.96,0,0.0,Normal
