fecha_mes,planta_id,producto_id,produccion_real,capacidad_instalada,utilizacion_capacidad_pct,costo_produccion,merma
2024-02-01,PLA03,PROD024,472.41,519.84,0.9088,16203.81,9.27
2024-02-01,PLA01,PROD032,1592.41,194.4,1.35,58366.33,7.94
2024-02-01,PLA02,PROD032,978.49,126.72,1.35,36296.32,26.11
2024-02-01,PLA03,PROD032,1032.57,109.44,1.35,36773.72,6.01
2024-03-01,PLA01,PROD001,28535.37,3280.5,1.35,621458.33,587.95
2024-03-01,PLA02,PROD001,19988.0,2138.4,1.35,457899.76,377.61
2024-03-01,PLA03,PROD001,19128.23,1846.8,1.35,422845.5,354.91
2024-03-01,PLA01,PROD002,34648.6,3645.0,1.35,745890.72,658.76
2024-03-01,PLA02,PROD002,17792.82,2376.0,1.35,385320.59,107.87
2024-03-01,PLA03,PROD002,15940.75,2052.0,1.35,338919.27,240.69
2024-03-01,PLA01,PROD003,21206.97,2551.5,1.35,563405.91,445.72
2024-03-01,PLA02,PROD003,12968.07,1663.2,1.35,329978.21,182.9
2024-03-01,PLA03,PROD003,13903.93,1436.4,1.35,363058.87,175.48
2024-03-01,PLA01,PROD004,14495.76,2138.4,1.35,384002.69,254.99
2024-03-01,PLA02,PROD004,7991.38,1393.92,1.35,204483.46,113.49
2024-03-01,PLA03,PROD004,6680.78,1203.84,1.35,163503.83,75.11
2024-03-01,PLA01,PROD005,17716.8,1701.0,1.35,516571.12,400.51
2024-03-01,PLA02,PROD005,11533.35,1108.8,1.35,311806.89,192.76
2024-03-01,PLA03,PROD005,9665.47,957.6,1.35,281729.73,106.07
2024-03-01,PLA01,PROD006,12596.44,2235.6,1.35,252299.94,92.17
2024-03-01,PLA02,PROD006,8827.09,1457.28,1.35,176662.53,126.11
2024-03-01,PLA03,PROD006,7397.11,1258.56,1.35,145448.01,69.28
2024-03-01,PLA01,PROD007,6833.53,1215.0,1.35,161586.45,41.75
2024-03-01,PLA02,PROD007,4929.67,792.0,1.35,130410.27,73.87
2024-03-01,PLA03,PROD007,4380.55,684.0,1.35,111445.0,80.7
2024-03-01,PLA01,PROD008,12909.69,1749.6,1.35,279345.34,234.84
2024-03-01,PLA02,PROD008,7497.63,1140.48,1.35,153339.84,100.65
2024-03-01,PLA03,PROD008,6701.34,984.96,1.35,145858.85,47.07
2024-03-01,PLA01,PROD009,4474.4,3013.2,1.35,1168323.19,123.74
2024-03-01,PLA02,PROD009,3069.39,1964.16,1.35,764573.29,14.33
2024-03-01,PLA03,PROD009,2691.71,1696.32,1.35,635757.02,48.14
2024-03-01,PLA01,PROD010,4206.59,3159.0,1.3316,1064869.61,24.58
2024-03-01,PLA02,PROD010,2663.35,2059.2,1.2934,629185.14,55.22
2024-03-01,PLA03,PROD010,2618.92,1778.4,1.35,593490.25,49.51
2024-03-01,PLA01,PROD011,2265.86,1846.8,1.2269,648635.33,46.54
2024-03-01,PLA02,PROD011,1285.05,1203.84,1.0675,386421.25,5.75
2024-03-01,PLA03,PROD011,1247.97,1039.68,1.2003,380833.59,14.72
2024-03-01,PLA01,PROD012,1609.49,1166.4,1.35,483579.68,31.08
2024-03-01,PLA02,PROD012,1148.33,760.32,1.35,360769.58,28.91
2024-03-01,PLA03,PROD012,822.76,656.64,1.253,249824.75,4.02
2024-03-01,PLA01,PROD013,1394.67,1992.6,0.6999,265733.73,9.42
2024-03-01,PLA02,PROD013,910.04,1298.88,0.7006,156262.87,25.1
2024-03-01,PLA03,PROD013,650.14,1121.76,0.5796,115583.76,4.26
2024-03-01,PLA01,PROD014,1460.82,2794.5,0.5227,296090.48,26.74
2024-03-01,PLA02,PROD014,1121.15,1821.6,0.6155,215495.43,19.38
2024-03-01,PLA03,PROD014,1000.75,1573.2,0.6361,205589.59,14.51
2024-03-01,PLA01,PROD015,1452.91,2551.5,0.5694,342653.47,37.36
2024-03-01,PLA02,PROD015,953.36,1663.2,0.5732,225716.37,21.04
2024-03-01,PLA03,PROD015,766.81,1436.4,0.5338,172244.34,7.39
2024-03-01,PLA01,PROD016,1458.31,1749.6,0.8335,383642.48,39.45
2024-03-01,PLA02,PROD016,1195.64,1140.48,1.0484,318628.29,31.56
2024-03-01,PLA03,PROD016,827.06,984.96,0.8397,240476.0,18.11
2024-03-01,PLA01,PROD017,864.63,1458.0,0.593,238194.5,11.08
2024-03-01,PLA02,PROD017,578.33,950.4,0.6085,158062.13,13.19
2024-03-01,PLA03,PROD017,438.78,820.8,0.5346,123755.75,6.86
2024-03-01,PLA01,PROD018,420.03,729.0,0.5762,158890.87,9.0
2024-03-01,PLA02,PROD018,238.41,475.2,0.5017,81738.38,5.94
2024-03-01,PLA03,PROD018,199.98,410.4,0.4873,68563.76,3.73
2024-03-01,PLA01,PROD019,1955.15,1895.4,1.0315,58362.55,46.58
2024-03-01,PLA02,PROD019,1184.36,1235.52,0.9586,36784.6,10.41
2024-03-01,PLA03,PROD019,1311.21,1067.04,1.2288,43544.31,24.73
2024-03-01,PLA01,PROD020,2199.96,1603.8,1.35,60422.4,18.09
2024-03-01,PLA02,PROD020,1657.81,1045.44,1.35,47931.6,28.73
2024-03-01,PLA03,PROD020,1476.9,902.88,1.35,41141.96,36.88
2024-03-01,PLA01,PROD021,1955.91,1798.2,1.0877,78294.98,12.29
2024-03-01,PLA02,PROD021,1073.46,1172.16,0.9158,42235.17,19.63
2024-03-01,PLA03,PROD021,1094.04,1012.32,1.0807,44928.82,5.34
2024-03-01,PLA01,PROD022,2548.1,1701.0,1.35,99117.06,51.32
2024-03-01,PLA02,PROD022,1463.07,1108.8,1.3195,60665.88,9.52
2024-03-01,PLA03,PROD022,1222.69,957.6,1.2768,47925.36,22.04
2024-03-01,PLA01,PROD023,2219.87,1263.6,1.35,73187.38,42.25
2024-03-01,PLA02,PROD023,1589.94,823.68,1.35,57661.83,17.32
2024-03-01,PLA03,PROD023,1371.43,711.36,1.35,47287.12,11.04
2024-03-01,PLA01,PROD024,1012.41,923.4,1.0964,34926.32,9.97
2024-03-01,PLA02,PROD024,676.9,601.92,1.1246,23481.3,7.03
2024-03-01,PLA03,PROD024,550.85,519.84,1.0597,18363.02,10.39
2024-03-01,PLA01,PROD032,1348.46,194.4,1.35,51572.11,16.96
2024-03-01,PLA02,PROD032,899.57,126.72,1.35,34471.91,24.9
2024-03-01,PLA03,PROD032,732.33,109.44,1.35,27188.39,6.93
2024-04-01,PLA01,PROD001,26703.17,3280.5,1.35,576164.84,705.5
2024-04-01,PLA02,PROD001,15420.8,2138.4,1.35,364080.07,205.78
2024-04-01,PLA03,PROD001,14912.71,1846.8,1.35,355937.79,205.7
2024-04-01,PLA01,PROD002,32418.05,3645.0,1.35,715183.29,613.02
2024-04-01,PLA02,PROD002,20996.36,2376.0,1.35,419467.37,403.25
2024-04-01,PLA03,PROD002,21865.15,2052.0,1.35,466494.89,335.25
2024-04-01,PLA01,PROD003,18606.97,2551.5,1.35,459891.48,456.88
2024-04-01,PLA02,PROD003,11873.08,1663.2,1.35,309781.1,314.6
2024-04-01,PLA03,PROD003,10190.2,1436.4,1.35,278081.71,216.88
2024-04-01,PLA01,PROD004,22195.09,2138.4,1.35,576061.03,215.84
2024-04-01,PLA02,PROD004,15938.77,1393.92,1.35,433748.39,317.52
2024-04-01,PLA03,PROD004,11782.56,1203.84,1.35,313833.46,231.63
2024-04-01,PLA01,PROD005,11263.03,1701.0,1.35,308509.36,182.18
2024-04-01,PLA02,PROD005,8053.2,1108.8,1.35,212223.66,62.8
2024-04-01,PLA03,PROD005,7241.65,957.6,1.35,196762.82,163.42
2024-04-01,PLA01,PROD006,20157.61,2235.6,1.35,420609.08,540.1
2024-04-01,PLA02,PROD006,12582.94,1457.28,1.35,261431.49,263.93
2024-04-01,PLA03,PROD006,11129.52,1258.56,1.35,210616.44,65.33
2024-04-01,PLA01,PROD007,8609.65,1215.0,1.35,224976.32,90.22
2024-04-01,PLA02,PROD007,6664.36,792.0,1.35,167662.8,44.89
2024-04-01,PLA03,PROD007,4700.9,684.0,1.35,119580.29,44.56
2024-04-01,PLA01,PROD008,13964.37,1749.6,1.35,305460.03,293.92
2024-04-01,PLA02,PROD008,8341.14,1140.48,1.35,178820.16,181.93
2024-04-01,PLA03,PROD008,7106.04,984.96,1.35,147427.31,59.77
2024-04-01,PLA01,PROD009,4171.9,3013.2,1.35,1102611.31,40.43
2024-04-01,PLA02,PROD009,2973.55,1964.16,1.35,777630.4,80.35
2024-04-01,PLA03,PROD009,2116.13,1696.32,1.2475,513586.05,45.26
2024-04-01,PLA01,PROD010,4979.13,3159.0,1.35,1144328.83,27.05
2024-04-01,PLA02,PROD010,2881.86,2059.2,1.35,689697.26,35.0
2024-04-01,PLA03,PROD010,2195.45,1778.4,1.2345,508616.03,51.91
2024-04-01,PLA01,PROD011,1838.66,1846.8,0.9956,539232.58,50.89
2024-04-01,PLA02,PROD011,1250.5,1203.84,1.0388,368541.89,19.97
2024-04-01,PLA03,PROD011,1020.0,1039.68,0.9811,313538.58,21.03
2024-04-01,PLA01,PROD012,2195.91,1166.4,1.35,715892.65,42.98
2024-04-01,PLA02,PROD012,1214.28,760.32,1.35,357946.29,14.4
2024-04-01,PLA03,PROD012,1210.08,656.64,1.35,356783.94,20.34
2024-04-01,PLA01,PROD013,1560.91,1992.6,0.7834,272676.59,38.56
2024-04-01,PLA02,PROD013,1134.66,1298.88,0.8736,209440.71,7.86
2024-04-01,PLA03,PROD013,932.49,1121.76,0.8313,167878.99,17.91
2024-04-01,PLA01,PROD014,2132.04,2794.5,0.7629,449583.12,19.56
2024-04-01,PLA02,PROD014,1474.32,1821.6,0.8094,301306.45,8.23
2024-04-01,PLA03,PROD014,1268.16,1573.2,0.8061,256203.09,14.7
2024-04-01,PLA01,PROD015,1501.95,2551.5,0.5887,348525.36,30.98
2024-04-01,PLA02,PROD015,974.49,1663.2,0.5859,230659.55,19.46
2024-04-01,PLA03,PROD015,911.81,1436.4,0.6348,202000.68,11.45
2024-04-01,PLA01,PROD016,866.96,1749.6,0.4955,240528.26,22.57
2024-04-01,PLA02,PROD016,563.69,1140.48,0.4943,160270.67,11.82
2024-04-01,PLA03,PROD016,562.79,984.96,0.5714,163892.29,14.31
2024-04-01,PLA01,PROD017,1161.16,1458.0,0.7964,334834.2,21.87
2024-04-01,PLA02,PROD017,668.84,950.4,0.7037,185308.3,9.81
2024-04-01,PLA03,PROD017,534.78,820.8,0.6515,153163.54,11.78
2024-04-01,PLA01,PROD018,239.59,729.0,0.3287,89327.75,2.32
2024-04-01,PLA02,PROD018,184.07,475.2,0.3874,67448.57,1.79
2024-04-01,PLA03,PROD018,137.98,410.4,0.3362,51803.78,3.49
2024-04-01,PLA01,PROD019,2495.37,1895.4,1.3165,77746.98,11.94
2024-04-01,PLA02,PROD019,1719.33,1235.52,1.35,56936.43,7.18
2024-04-01,PLA03,PROD019,1689.54,1067.04,1.35,50279.94,12.57
2024-04-01,PLA01,PROD020,2135.07,1603.8,1.3313,59103.93,45.1
2024-04-01,PLA02,PROD020,1485.88,1045.44,1.35,44232.31,13.65
2024-04-01,PLA03,PROD020,1318.01,902.88,1.35,35860.26,30.94
2024-04-01,PLA01,PROD021,2266.9,1798.2,1.2606,96108.63,63.21
2024-04-01,PLA02,PROD021,1744.56,1172.16,1.35,70723.81,12.43
2024-04-01,PLA03,PROD021,1312.12,1012.32,1.2962,55010.46,32.44
2024-04-01,PLA01,PROD022,2307.95,1701.0,1.35,93590.38,10.91
2024-04-01,PLA02,PROD022,1417.95,1108.8,1.2788,56174.78,33.42
2024-04-01,PLA03,PROD022,1387.73,957.6,1.35,54904.54,15.34
2024-04-01,PLA01,PROD023,1680.61,1263.6,1.33,54445.35,18.35
2024-04-01,PLA02,PROD023,947.06,823.68,1.1498,31131.07,17.58
2024-04-01,PLA03,PROD023,893.93,711.36,1.2566,31113.78,20.48
2024-04-01,PLA01,PROD024,928.88,923.4,1.0059,29908.18,20.67
2024-04-01,PLA02,PROD024,670.66,601.92,1.1142,21840.6,4.61
2024-04-01,PLA03,PROD024,659.29,519.84,1.2683,23017.69,13.84
2024-04-01,PLA01,PROD032,576.36,194.4,1.35,19856.58,15.18
2024-04-01,PLA02,PROD032,451.4,126.72,1.35,15652.32,12.15
2024-04-01,PLA03,PROD032,376.75,109.44,1.35,14516.21,5.2
2024-05-01,PLA01,PROD001,28483.78,3280.5,1.35,631160.67,701.58
2024-05-01,PLA02,PROD001,20478.98,2138.4,1.35,471137.58,274.44
2024-05-01,PLA03,PROD001,16741.07,1846.8,1.35,404952.87,72.67
2024-05-01,PLA01,PROD002,41576.42,3645.0,1.35,886666.39,699.07
2024-05-01,PLA02,PROD002,25155.75,2376.0,1.35,555779.67,523.73
2024-05-01,PLA03,PROD002,23611.38,2052.0,1.35,517264.54,200.04
2024-05-01,PLA01,PROD003,28534.87,2551.5,1.35,709023.28,217.81
2024-05-01,PLA02,PROD003,15816.21,1663.2,1.35,403932.8,321.2
2024-05-01,PLA03,PROD003,13190.57,1436.4,1.35,330980.06,363.65
2024-05-01,PLA01,PROD004,20994.73,2138.4,1.35,517415.85,272.89
2024-05-01,PLA02,PROD004,14574.01,1393.92,1.35,372539.73,217.66
2024-05-01,PLA03,PROD004,12511.13,1203.84,1.35,333646.06,243.39
2024-05-01,PLA01,PROD005,16900.25,1701.0,1.35,472107.28,143.13
2024-05-01,PLA02,PROD005,8859.62,1108.8,1.35,240243.6,140.13
2024-05-01,PLA03,PROD005,7626.49,957.6,1.35,217068.12,165.69
2024-05-01,PLA01,PROD006,20424.04,2235.6,1.35,427902.13,137.9
2024-05-01,PLA02,PROD006,16516.39,1457.28,1.35,319676.55,331.2
2024-05-01,PLA03,PROD006,11229.11,1258.56,1.35,236010.96,275.55
2024-05-01,PLA01,PROD007,8999.06,1215.0,1.35,221784.94,149.79
2024-05-01,PLA02,PROD007,5535.19,792.0,1.35,142221.15,64.28
2024-05-01,PLA03,PROD007,4545.77,684.0,1.35,116153.12,24.55
2024-05-01,PLA01,PROD008,16963.0,1749.6,1.35,376113.48,395.52
2024-05-01,PLA02,PROD008,9750.28,1140.48,1.35,210363.43,181.78
2024-05-01,PLA03,PROD008,8236.26,984.96,1.35,186122.61,125.29
2024-05-01,PLA01,PROD009,5598.59,3013.2,1.35,1359977.49,30.11
2024-05-01,PLA02,PROD009,4078.2,1964.16,1.35,1022520.83,65.5
2024-05-01,PLA03,PROD009,3705.29,1696.32,1.35,979103.48,52.57
2024-05-01,PLA01,PROD010,7572.8,3159.0,1.35,1918991.47,61.67
2024-05-01,PLA02,PROD010,4490.87,2059.2,1.35,1009688.01,99.18
2024-05-01,PLA03,PROD010,3682.76,1778.4,1.35,836997.47,51.85
2024-05-01,PLA01,PROD011,4039.76,1846.8,1.35,1136445.22,67.76
2024-05-01,PLA02,PROD011,2360.49,1203.84,1.35,700538.2,60.8
2024-05-01,PLA03,PROD011,2135.73,1039.68,1.35,599490.72,12.49
2024-05-01,PLA01,PROD012,2345.7,1166.4,1.35,700951.7,64.05
2024-05-01,PLA02,PROD012,1365.44,760.32,1.35,445388.33,7.43
2024-05-01,PLA03,PROD012,1191.84,656.64,1.35,345718.32,14.82
2024-05-01,PLA01,PROD013,1305.24,1992.6,0.655,237871.4,12.16
2024-05-01,PLA02,PROD013,857.76,1298.88,0.6604,160422.09,15.59
2024-05-01,PLA03,PROD013,786.65,1121.76,0.7013,148510.48,3.83
2024-05-01,PLA01,PROD014,2383.69,2794.5,0.853,511858.04,61.31
2024-05-01,PLA02,PROD014,1456.28,1821.6,0.7995,295504.51,11.62
2024-05-01,PLA03,PROD014,1134.48,1573.2,0.7211,236166.55,13.88
2024-05-01,PLA01,PROD015,1903.6,2551.5,0.7461,437958.37,34.13
2024-05-01,PLA02,PROD015,1523.35,1663.2,0.9159,335734.02,30.22
2024-05-01,PLA03,PROD015,1261.68,1436.4,0.8784,273652.58,32.8
2024-05-01,PLA01,PROD016,1513.97,1749.6,0.8653,442644.67,36.17
2024-05-01,PLA02,PROD016,1126.22,1140.48,0.9875,314675.85,18.52
2024-05-01,PLA03,PROD016,923.45,984.96,0.9376,264051.77,17.79
2024-05-01,PLA01,PROD017,561.22,1458.0,0.3849,166777.27,8.59
2024-05-01,PLA02,PROD017,350.51,950.4,0.3688,98186.3,3.25
2024-05-01,PLA03,PROD017,342.09,820.8,0.4168,95149.9,3.39
2024-05-01,PLA01,PROD018,464.67,729.0,0.6374,172331.44,8.74
2024-05-01,PLA02,PROD018,288.18,475.2,0.6064,99987.0,7.12
2024-05-01,PLA03,PROD018,297.43,410.4,0.7247,106842.77,4.43
2024-05-01,PLA01,PROD019,3168.56,1895.4,1.35,103570.8,14.12
2024-05-01,PLA02,PROD019,2294.01,1235.52,1.35,73024.16,34.93
2024-05-01,PLA03,PROD019,1659.6,1067.04,1.35,49513.8,35.71
2024-05-01,PLA01,PROD020,3618.93,1603.8,1.35,108033.57,52.15
2024-05-01,PLA02,PROD020,2262.26,1045.44,1.35,62173.53,26.56
2024-05-01,PLA03,PROD020,2034.0,902.88,1.35,58791.49,31.96
2024-05-01,PLA01,PROD021,3605.72,1798.2,1.35,145941.81,63.07
2024-05-01,PLA02,PROD021,2581.79,1172.16,1.35,112922.68,14.43
2024-05-01,PLA03,PROD021,1827.71,1012.32,1.35,76003.18,13.14
2024-05-01,PLA01,PROD022,3850.42,1701.0,1.35,154150.36,34.47
2024-05-01,PLA02,PROD022,2386.62,1108.8,1.35,94911.51,19.27
2024-05-01,PLA03,PROD022,2131.56,957.6,1.35,80492.85,37.68
2024-05-01,PLA01,PROD023,1818.34,1263.6,1.35,60327.0,49.03
2024-05-01,PLA02,PROD023,1101.94,823.68,1.3378,37350.96,14.85
2024-05-01,PLA03,PROD023,949.19,711.36,1.3343,32875.3,12.89
2024-05-01,PLA01,PROD024,883.18,923.4,0.9564,29939.53,13.46
2024-05-01,PLA02,PROD024,622.78,601.92,1.0347,19525.3,7.26
2024-05-01,PLA03,PROD024,515.82,519.84,0.9923,16936.73,2.33
2024-05-01,PLA01,PROD032,1705.82,194.4,1.35,65769.23,18.7
2024-05-01,PLA02,PROD032,1041.39,126.72,1.35,39883.7,10.59
2024-05-01,PLA03,PROD032,854.48,109.44,1.35,32830.18,5.42
2024-06-01,PLA01,PROD001,21070.35,3280.5,1.35,505260.07,497.51
2024-06-01,PLA02,PROD001,14331.12,2138.4,1.35,314054.94,124.14
2024-06-01,PLA03,PROD001,12566.92,1846.8,1.35,303674.57,140.36
2024-06-01,PLA01,PROD002,31395.71,3645.0,1.35,698035.12,256.64
2024-06-01,PLA02,PROD002,21106.28,2376.0,1.35,455102.07,509.93
2024-06-01,PLA03,PROD002,14973.19,2052.0,1.35,312426.22,387.55
2024-06-01,PLA01,PROD003,26343.97,2551.5,1.35,705611.11,618.7
2024-06-01,PLA02,PROD003,18283.57,1663.2,1.35,461386.14,245.78
2024-06-01,PLA03,PROD003,14202.03,1436.4,1.35,348591.15,277.83
2024-06-01,PLA01,PROD004,14315.01,2138.4,1.35,381404.21,131.03
2024-06-01,PLA02,PROD004,9205.12,1393.92,1.35,249178.99,173.45
2024-06-01,PLA03,PROD004,8230.81,1203.84,1.35,207384.16,149.84
2024-06-01,PLA01,PROD005,15209.42,1701.0,1.35,398933.41,409.06
2024-06-01,PLA02,PROD005,9612.37,1108.8,1.35,269297.7,140.83
2024-06-01,PLA03,PROD005,7816.24,957.6,1.35,208024.25,42.38
2024-06-01,PLA01,PROD006,17344.11,2235.6,1.35,357241.29,205.75
2024-06-01,PLA02,PROD006,11315.94,1457.28,1.35,213741.3,300.76
2024-06-01,PLA03,PROD006,9869.18,1258.56,1.35,199597.13,99.94
2024-06-01,PLA01,PROD007,8698.29,1215.0,1.35,209168.2,83.94
2024-06-01,PLA02,PROD007,6755.24,792.0,1.35,162254.57,62.71
2024-06-01,PLA03,PROD007,5828.64,684.0,1.35,145794.19,115.31
2024-06-01,PLA01,PROD008,12748.71,1749.6,1.35,288592.61,148.62
2024-06-01,PLA02,PROD008,7703.98,1140.48,1.35,159648.98,111.94
2024-06-01,PLA03,PROD008,6273.09,984.96,1.35,140477.6,119.59
2024-06-01,PLA01,PROD009,5054.13,3013.2,1.35,1274863.28,104.32
2024-06-01,PLA02,PROD009,3140.69,1964.16,1.35,764976.92,36.11
2024-06-01,PLA03,PROD009,3051.37,1696.32,1.35,737091.14,19.6
2024-06-01,PLA01,PROD010,6362.71,3159.0,1.35,1510201.47,94.32
2024-06-01,PLA02,PROD010,3658.12,2059.2,1.35,834807.22,82.12
2024-06-01,PLA03,PROD010,3233.79,1778.4,1.35,723539.41,77.59
2024-06-01,PLA01,PROD011,1852.46,1846.8,1.0031,528619.9,17.91
2024-06-01,PLA02,PROD011,1169.12,1203.84,0.9712,326803.76,17.84
2024-06-01,PLA03,PROD011,1059.77,1039.68,1.0193,299397.91,16.74
2024-06-01,PLA01,PROD012,1802.41,1166.4,1.35,589442.43,23.33
2024-06-01,PLA02,PROD012,966.05,760.32,1.2706,305585.46,19.23
2024-06-01,PLA03,PROD012,880.74,656.64,1.3413,266397.26,5.85
2024-06-01,PLA01,PROD013,1101.75,1992.6,0.5529,201883.69,24.57
2024-06-01,PLA02,PROD013,723.06,1298.88,0.5567,127228.15,18.24
2024-06-01,PLA03,PROD013,766.28,1121.76,0.6831,143647.57,4.06
2024-06-01,PLA01,PROD014,1867.87,2794.5,0.6684,385239.98,31.9
2024-06-01,PLA02,PROD014,1486.59,1821.6,0.8161,300608.25,37.48
2024-06-01,PLA03,PROD014,1153.41,1573.2,0.7332,230261.82,15.1
2024-06-01,PLA01,PROD015,1736.6,2551.5,0.6806,422148.64,17.67
2024-06-01,PLA02,PROD015,1171.05,1663.2,0.7041,286066.9,18.63
2024-06-01,PLA03,PROD015,1008.18,1436.4,0.7019,219589.94,26.15
2024-06-01,PLA01,PROD016,856.39,1749.6,0.4895,242484.76,23.55
2024-06-01,PLA02,PROD016,518.15,1140.48,0.4543,149091.79,2.49
2024-06-01,PLA03,PROD016,579.4,984.96,0.5882,156463.19,8.42
2024-06-01,PLA01,PROD017,727.71,1458.0,0.4991,210100.99,10.19
2024-06-01,PLA02,PROD017,577.1,950.4,0.6072,160309.09,3.6
2024-06-01,PLA03,PROD017,393.57,820.8,0.4795,113985.77,6.06
2024-06-01,PLA01,PROD018,412.69,729.0,0.5661,140304.35,7.46
2024-06-01,PLA02,PROD018,272.17,475.2,0.5727,96500.85,2.07
2024-06-01,PLA03,PROD018,268.85,410.4,0.6551,100798.73,7.41
2024-06-01,PLA01,PROD019,2895.9,1895.4,1.35,92109.25,42.52
2024-06-01,PLA02,PROD019,1444.27,1235.52,1.169,45716.85,24.95
2024-06-01,PLA03,PROD019,1596.52,1067.04,1.35,47824.92,34.79
2024-06-01,PLA01,PROD020,1775.56,1603.8,1.1071,49524.25,11.48
2024-06-01,PLA02,PROD020,1279.18,1045.44,1.2236,36817.47,35.61
2024-06-01,PLA03,PROD020,1063.1,902.88,1.1775,29012.78,26.53
2024-06-01,PLA01,PROD021,2283.98,1798.2,1.2701,92394.21,46.58
2024-06-01,PLA02,PROD021,1607.49,1172.16,1.35,63426.66,38.81
2024-06-01,PLA03,PROD021,1267.42,1012.32,1.252,52755.49,10.46
2024-06-01,PLA01,PROD022,3192.11,1701.0,1.35,128026.55,33.9
2024-06-01,PLA02,PROD022,1799.23,1108.8,1.35,69227.1,12.36
2024-06-01,PLA03,PROD022,1507.3,957.6,1.35,58387.13,37.53
2024-06-01,PLA01,PROD023,1536.68,1263.6,1.2161,50451.02,19.64
2024-06-01,PLA02,PROD023,863.16,823.68,1.0479,30697.95,20.75
2024-06-01,PLA03,PROD023,744.78,711.36,1.047,26101.37,12.44
2024-06-01,PLA01,PROD024,1012.24,923.4,1.0962,32305.97,12.4
2024-06-01,PLA02,PROD024,673.64,601.92,1.1192,22919.79,4.31
2024-06-01,PLA03,PROD024,652.87,519.84,1.2559,20960.46,14.94
2024-06-01,PLA01,PROD032,351.58,194.4,1.35,12434.14,5.41
2024-06-01,PLA02,PROD032,232.55,126.72,1.35,8162.13,1.7
2024-06-01,PLA03,PROD032,201.29,109.44,1.35,7425.03,0.89
2024-07-01,PLA01,PROD001,25175.46,3280.5,1.35,563119.86,474.61
2024-07-01,PLA02,PROD001,18274.91,2138.4,1.35,404261.4,169.51
2024-07-01,PLA03,PROD001,14922.37,1846.8,1.35,317831.12,350.65
2024-07-01,PLA01,PROD002,25115.03,3645.0,1.35,563713.53,596.16
2024-07-01,PLA02,PROD002,18628.13,2376.0,1.35,410496.41,164.43
2024-07-01,PLA03,PROD002,15944.25,2052.0,1.35,343755.51,435.0
2024-07-01,PLA01,PROD003,20248.4,2551.5,1.35,529717.92,394.54
2024-07-01,PLA02,PROD003,11816.39,1663.2,1.35,297600.37,147.91
2024-07-01,PLA03,PROD003,11507.82,1436.4,1.35,281412.03,247.53
2024-07-01,PLA01,PROD004,13846.33,2138.4,1.35,350006.76,345.94
2024-07-01,PLA02,PROD004,9179.55,1393.92,1.35,226116.51,154.98
2024-07-01,PLA03,PROD004,7050.46,1203.84,1.35,174012.88,162.41
2024-07-01,PLA01,PROD005,12286.02,1701.0,1.35,320916.9,135.88
2024-07-01,PLA02,PROD005,7946.0,1108.8,1.35,218533.04,165.12
2024-07-01,PLA03,PROD005,6566.37,957.6,1.35,173348.26,146.48
2024-07-01,PLA01,PROD006,20197.44,2235.6,1.35,413772.04,283.19
2024-07-01,PLA02,PROD006,12400.38,1457.28,1.35,243053.5,104.34
2024-07-01,PLA03,PROD006,10706.61,1258.56,1.35,217561.28,99.2
2024-07-01,PLA01,PROD007,7482.74,1215.0,1.35,184237.59,148.27
2024-07-01,PLA02,PROD007,4920.46,792.0,1.35,128645.36,111.35
2024-07-01,PLA03,PROD007,4062.28,684.0,1.35,99428.25,39.03
2024-07-01,PLA01,PROD008,14904.64,1749.6,1.35,323440.74,393.21
2024-07-01,PLA02,PROD008,8465.81,1140.48,1.35,183841.42,216.99
2024-07-01,PLA03,PROD008,8192.03,984.96,1.35,166752.71,61.03
2024-07-01,PLA01,PROD009,3607.37,3013.2,1.1972,915311.03,67.31
2024-07-01,PLA02,PROD009,2059.66,1964.16,1.0486,533729.08,55.85
2024-07-01,PLA03,PROD009,1786.4,1696.32,1.0531,447347.54,8.26
2024-07-01,PLA01,PROD010,4438.09,3159.0,1.35,1030956.77,98.03
2024-07-01,PLA02,PROD010,3030.69,2059.2,1.35,726569.02,19.83
2024-07-01,PLA03,PROD010,2585.1,1778.4,1.35,614051.92,58.81
2024-07-01,PLA01,PROD011,2691.93,1846.8,1.35,766183.79,48.4
2024-07-01,PLA02,PROD011,1798.98,1203.84,1.35,515509.63,35.39
2024-07-01,PLA03,PROD011,1375.89,1039.68,1.3234,379099.21,17.78
2024-07-01,PLA01,PROD012,1171.3,1166.4,1.0042,344283.67,28.17
2024-07-01,PLA02,PROD012,727.16,760.32,0.9564,225570.79,5.55
2024-07-01,PLA03,PROD012,782.34,656.64,1.1914,252175.7,11.52
2024-07-01,PLA01,PROD013,1216.91,1992.6,0.6107,231646.25,30.01
2024-07-01,PLA02,PROD013,848.32,1298.88,0.6531,159075.46,13.7
2024-07-01,PLA03,PROD013,763.55,1121.76,0.6807,144658.32,10.21
2024-07-01,PLA01,PROD014,1840.51,2794.5,0.6586,352097.69,15.75
2024-07-01,PLA02,PROD014,1113.63,1821.6,0.6113,227771.77,29.13
2024-07-01,PLA03,PROD014,933.99,1573.2,0.5937,193579.82,26.0
2024-07-01,PLA01,PROD015,1341.1,2551.5,0.5256,293556.66,7.04
2024-07-01,PLA02,PROD015,925.42,1663.2,0.5564,220910.74,16.83
2024-07-01,PLA03,PROD015,764.78,1436.4,0.5324,168410.72,18.41
